Date,nino34,nino3,nino4,iod,soi,nino34_lag1,nino34_lag2,nino34_lag3,nino3_lag1,nino3_lag2,nino3_lag3,nino4_lag1,nino4_lag2,nino4_lag3,iod_lag1,iod_lag2,iod_lag3,soi_lag1,soi_lag2,soi_lag3,nino34_roll3,nino3_roll3,nino4_roll3,iod_roll3,soi_roll3,future_nino34
1996-11-01,-0.41,-0.66,-0.23,-0.797,-0.1,-0.44,-0.45,-0.22,-0.59,-0.5,-0.42,-0.31,-0.37,-0.32,-1.108,-0.712,-0.681,0.6,0.6,0.7,-0.433333333333334,-0.5833333333333335,-0.3033333333333334,-0.8723333333333332,0.366666666666667,-0.64
1996-12-01,-0.64,-1.01,-0.19,-0.413,0.9,-0.41,-0.44,-0.45,-0.66,-0.59,-0.5,-0.23,-0.31,-0.37,-0.797,-1.108,-0.712,-0.1,0.6,0.6,-0.4966666666666673,-0.7533333333333335,-0.24333333333333337,-0.7726666666666665,0.46666666666666706,-0.53
1997-01-01,-0.53,-0.89,0.01,-0.11,0.5,-0.64,-0.41,-0.44,-1.01,-0.66,-0.59,-0.19,-0.23,-0.31,-0.413,-0.797,-1.108,0.9,-0.1,0.6,-0.5266666666666674,-0.8533333333333335,-0.13666666666666671,-0.4399999999999999,0.43333333333333374,-0.37
1997-02-01,-0.37,-0.68,0.19,0.079,1.7,-0.53,-0.64,-0.41,-0.89,-1.01,-0.66,0.01,-0.19,-0.23,-0.11,-0.413,-0.797,0.5,0.9,-0.1,-0.5133333333333341,-0.8600000000000002,0.0033333333333332993,-0.14799999999999983,1.0333333333333339,-0.25
1997-03-01,-0.25,-0.35,0.24,0.043,-0.4,-0.37,-0.53,-0.64,-0.68,-0.89,-1.01,0.19,0.01,-0.19,0.079,-0.11,-0.413,1.7,0.5,0.9,-0.383333333333334,-0.6400000000000001,0.14666666666666664,0.004000000000000147,0.6000000000000002,0.16
1997-04-01,0.16,-0.12,0.59,0.054,-0.6,-0.25,-0.37,-0.53,-0.35,-0.68,-0.89,0.24,0.19,0.01,0.043,0.079,-0.11,-0.4,1.7,0.5,-0.153333333333334,-0.38333333333333347,0.3399999999999999,0.05866666666666681,0.2333333333333337,0.64
1997-05-01,0.64,0.65,0.53,0.025,-1.3,0.16,-0.25,-0.37,-0.12,-0.35,-0.68,0.59,0.24,0.19,0.054,0.043,0.079,-0.6,-0.4,1.7,0.18333333333333268,0.059999999999999866,0.4533333333333333,0.040666666666666816,-0.7666666666666663,1.09
1997-06-01,1.09,1.51,0.26,0.082,-1.4,0.64,0.16,-0.25,0.65,-0.12,-0.35,0.53,0.59,0.24,0.025,0.054,0.043,-1.3,-0.6,-0.4,0.6299999999999993,0.6799999999999998,0.45999999999999996,0.053666666666666814,-1.0999999999999996,1.56
1997-07-01,1.56,2.09,0.47,0.447,-0.8,1.09,0.64,0.16,1.51,0.65,-0.12,0.26,0.53,0.59,0.082,0.025,0.054,-1.4,-1.3,-0.6,1.096666666666666,1.4166666666666667,0.41999999999999993,0.18466666666666684,-1.1666666666666663,1.89
1997-08-01,1.89,2.59,0.5,0.634,-1.4,1.56,1.09,0.64,2.09,1.51,0.65,0.47,0.26,0.53,0.447,0.082,0.025,-0.8,-1.4,-1.3,1.5133333333333328,2.063333333333333,0.41,0.38766666666666677,-1.1999999999999995,2.13
1997-09-01,2.13,2.84,0.68,0.771,-1.4,1.89,1.56,1.09,2.59,2.09,1.51,0.5,0.47,0.26,0.634,0.447,0.082,-1.4,-0.8,-1.4,1.8599999999999994,2.5066666666666664,0.5499999999999999,0.6173333333333334,-1.1999999999999995,2.36
1997-10-01,2.36,3.08,0.58,0.873,-1.5,2.13,1.89,1.56,2.84,2.59,2.09,0.68,0.5,0.47,0.771,0.634,0.447,-1.4,-1.4,-0.8,2.1266666666666656,2.8366666666666664,0.5866666666666666,0.7593333333333335,-1.433333333333333,2.41
1997-11-01,2.41,3.27,0.69,1.279,-1.2,2.36,2.13,1.89,3.08,2.84,2.59,0.58,0.68,0.5,0.873,0.771,0.634,-1.5,-1.4,-1.4,2.2999999999999994,3.063333333333333,0.6499999999999999,0.9743333333333334,-1.3666666666666663,2.29
1997-12-01,2.29,3.3,0.57,0.863,-1.0,2.41,2.36,2.13,3.27,3.08,2.84,0.69,0.58,0.68,1.279,0.873,0.771,-1.2,-1.5,-1.4,2.353333333333333,3.2166666666666663,0.6133333333333332,1.0050000000000001,-1.233333333333333,2.38
1998-01-01,2.38,3.08,0.64,0.525,-2.7,2.29,2.41,2.36,3.3,3.27,3.08,0.57,0.69,0.58,0.863,1.279,0.873,-1.0,-1.2,-1.5,2.3599999999999994,3.2166666666666663,0.6333333333333333,0.8890000000000001,-1.6333333333333329,2.03
1998-02-01,2.03,2.49,0.59,0.422,-2.0,2.38,2.29,2.41,3.08,3.3,3.27,0.64,0.57,0.69,0.525,0.863,1.279,-2.7,-1.0,-1.2,2.233333333333333,2.956666666666667,0.6,0.6033333333333334,-1.8999999999999997,1.34
1998-03-01,1.34,1.92,0.3,-0.055,-2.4,2.03,2.38,2.29,2.49,3.08,3.3,0.59,0.64,0.57,0.422,0.525,0.863,-2.0,-2.7,-1.0,1.916666666666666,2.4966666666666666,0.51,0.2973333333333334,-2.3666666666666663,0.78
1998-04-01,0.78,1.64,-0.07,0.047,-1.4,1.34,2.03,2.38,1.92,2.49,3.08,0.3,0.59,0.64,-0.055,0.422,0.525,-2.4,-2.0,-2.7,1.3833333333333329,2.0166666666666666,0.27333333333333326,0.13800000000000007,-1.933333333333333,0.57
1998-05-01,0.57,1.39,-0.26,0.14,0.3,0.78,1.34,2.03,1.64,1.92,2.49,-0.07,0.3,0.59,0.047,-0.055,0.422,-1.4,-2.4,-2.0,0.8966666666666661,1.6499999999999997,-0.010000000000000045,0.044000000000000074,-1.1666666666666663,-0.39
1998-06-01,-0.39,0.37,-0.71,0.147,1.0,0.57,0.78,1.34,1.39,1.64,1.92,-0.26,-0.07,0.3,0.14,0.047,-0.055,0.3,-1.4,-2.4,0.3199999999999994,1.133333333333333,-0.3466666666666667,0.1113333333333334,-0.03333333333333285,-0.99
1998-07-01,-0.99,-0.38,-0.78,-0.385,1.2,-0.39,0.57,0.78,0.37,1.39,1.64,-0.71,-0.26,-0.07,0.147,0.14,0.047,1.0,0.3,-1.4,-0.27000000000000063,0.4599999999999998,-0.5833333333333334,-0.0326666666666666,0.8333333333333338,-1.28
1998-08-01,-1.28,-0.67,-1.02,-0.58,1.2,-0.99,-0.39,0.57,-0.38,0.37,1.39,-0.78,-0.71,-0.26,-0.385,0.147,0.14,1.2,1.0,0.3,-0.8866666666666673,-0.22666666666666682,-0.8366666666666666,-0.2726666666666666,1.1333333333333337,-1.26
1998-09-01,-1.26,-0.95,-1.02,-0.496,1.0,-1.28,-0.99,-0.39,-0.67,-0.38,0.37,-1.02,-0.78,-0.71,-0.58,-0.385,0.147,1.2,1.2,1.0,-1.1766666666666674,-0.6666666666666669,-0.9400000000000001,-0.48699999999999993,1.1333333333333337,-1.46
1998-10-01,-1.46,-0.99,-1.34,-0.743,1.1,-1.26,-1.28,-0.99,-0.95,-0.67,-0.38,-1.02,-1.02,-0.78,-0.496,-0.58,-0.385,1.0,1.2,1.2,-1.333333333333334,-0.8700000000000001,-1.1266666666666667,-0.6063333333333333,1.1000000000000005,-1.46
1998-11-01,-1.46,-0.86,-1.45,-0.653,1.0,-1.46,-1.26,-1.28,-0.99,-0.95,-0.67,-1.34,-1.02,-1.02,-0.743,-0.496,-0.58,1.1,1.0,1.2,-1.3933333333333338,-0.9333333333333335,-1.2700000000000002,-0.6306666666666666,1.0333333333333339,-1.69
1998-12-01,-1.69,-1.1,-1.48,-0.336,1.4,-1.46,-1.46,-1.26,-0.86,-0.99,-0.95,-1.45,-1.34,-1.02,-0.653,-0.743,-0.496,1.0,1.1,1.0,-1.536666666666667,-0.9833333333333334,-1.4233333333333331,-0.5773333333333334,1.166666666666667,-1.69
1999-01-01,-1.69,-1.25,-1.68,-0.13,1.8,-1.69,-1.46,-1.46,-1.1,-0.86,-0.99,-1.48,-1.45,-1.34,-0.336,-0.653,-0.743,1.4,1.0,1.1,-1.613333333333334,-1.07,-1.5366666666666664,-0.37299999999999994,1.4000000000000004,-1.32
1999-02-01,-1.32,-0.88,-1.64,-0.038,1.0,-1.69,-1.69,-1.46,-1.25,-1.1,-0.86,-1.68,-1.48,-1.45,-0.13,-0.336,-0.653,1.8,1.4,1.0,-1.5666666666666673,-1.0766666666666669,-1.5999999999999999,-0.16799999999999993,1.4000000000000004,-0.95
1999-03-01,-0.95,-0.52,-1.35,0.102,1.3,-1.32,-1.69,-1.69,-0.88,-1.25,-1.1,-1.64,-1.68,-1.48,-0.038,-0.13,-0.336,1.0,1.8,1.4,-1.3200000000000005,-0.8833333333333334,-1.5566666666666666,-0.021999999999999926,1.3666666666666671,-1.11
1999-04-01,-1.11,-0.87,-1.21,-0.002,1.4,-0.95,-1.32,-1.69,-0.52,-0.88,-1.25,-1.35,-1.64,-1.68,0.102,-0.038,-0.13,1.3,1.0,1.8,-1.1266666666666671,-0.7566666666666668,-1.4000000000000001,0.02066666666666674,1.2333333333333336,-1.15
1999-05-01,-1.15,-0.81,-1.03,-0.186,0.2,-1.11,-0.95,-1.32,-0.87,-0.52,-0.88,-1.21,-1.35,-1.64,-0.002,0.102,-0.038,1.4,1.3,1.0,-1.0700000000000005,-0.7333333333333335,-1.1966666666666668,-0.02866666666666659,0.9666666666666671,-1.19
1999-06-01,-1.19,-0.9,-1.01,-0.145,0.3,-1.15,-1.11,-0.95,-0.81,-0.87,-0.52,-1.03,-1.21,-1.35,-0.186,-0.002,0.102,0.2,1.4,1.3,-1.1500000000000006,-0.8600000000000002,-1.0833333333333333,-0.11099999999999992,0.6333333333333337,-1.17
1999-07-01,-1.17,-0.76,-1.14,0.112,0.5,-1.19,-1.15,-1.11,-0.9,-0.81,-0.87,-1.01,-1.03,-1.21,-0.145,-0.186,-0.002,0.3,0.2,1.4,-1.1700000000000006,-0.8233333333333336,-1.06,-0.07299999999999991,0.33333333333333376,-1.22
1999-08-01,-1.22,-0.84,-1.1,0.023,0.4,-1.17,-1.19,-1.15,-0.76,-0.9,-0.81,-1.14,-1.01,-1.03,0.112,-0.145,-0.186,0.5,0.3,0.2,-1.193333333333334,-0.8333333333333335,-1.0833333333333333,-0.0033333333333332555,0.4000000000000005,-1.09
1999-09-01,-1.09,-1.11,-0.97,-0.05,-0.1,-1.22,-1.17,-1.19,-0.84,-0.76,-0.9,-1.1,-1.14,-1.01,0.023,0.112,-0.145,0.4,0.5,0.3,-1.1600000000000004,-0.9033333333333337,-1.07,0.028333333333333408,0.2666666666666671,-1.23
1999-10-01,-1.23,-1.38,-0.97,-0.19,1.0,-1.09,-1.22,-1.17,-1.11,-0.84,-0.76,-0.97,-1.1,-1.14,-0.05,0.023,0.112,-0.1,0.4,0.5,-1.1800000000000006,-1.11,-1.0133333333333334,-0.07233333333333326,0.4333333333333338,-1.58
1999-11-01,-1.58,-1.5,-1.27,-0.116,1.0,-1.23,-1.09,-1.22,-1.38,-1.11,-0.84,-0.97,-0.97,-1.1,-0.19,-0.05,0.023,1.0,-0.1,0.4,-1.3000000000000007,-1.33,-1.07,-0.11866666666666659,0.6333333333333337,-1.74
1999-12-01,-1.74,-1.55,-1.36,-0.148,1.4,-1.58,-1.23,-1.09,-1.5,-1.38,-1.11,-1.27,-0.97,-0.97,-0.116,-0.19,-0.05,1.0,1.0,-0.1,-1.5166666666666675,-1.4766666666666666,-1.2000000000000002,-0.15133333333333326,1.1333333333333337,-1.77
2000-01-01,-1.77,-1.66,-1.33,-0.125,0.7,-1.74,-1.58,-1.23,-1.55,-1.5,-1.38,-1.36,-1.27,-0.97,-0.148,-0.116,-0.19,1.4,1.0,1.0,-1.6966666666666672,-1.57,-1.32,-0.1296666666666666,1.0333333333333339,-1.55
2000-02-01,-1.55,-1.14,-1.47,-0.009,1.7,-1.77,-1.74,-1.58,-1.66,-1.55,-1.5,-1.33,-1.36,-1.27,-0.125,-0.148,-0.116,0.7,1.4,1.0,-1.6866666666666672,-1.45,-1.3866666666666667,-0.09399999999999993,1.266666666666667,-0.98
2000-03-01,-0.98,-0.5,-1.43,0.14,1.3,-1.55,-1.77,-1.74,-1.14,-1.66,-1.55,-1.47,-1.33,-1.36,-0.009,-0.125,-0.148,1.7,0.7,1.4,-1.4333333333333338,-1.1,-1.41,0.002000000000000076,1.2333333333333336,-0.87
2000-04-01,-0.87,-0.17,-1.43,0.141,1.2,-0.98,-1.55,-1.77,-0.5,-1.14,-1.66,-1.43,-1.47,-1.33,0.14,-0.009,-0.125,1.3,1.7,0.7,-1.133333333333334,-0.6033333333333334,-1.4433333333333334,0.09066666666666674,1.4000000000000004,-0.86
2000-05-01,-0.86,-0.37,-1.29,0.113,0.4,-0.87,-0.98,-1.55,-0.17,-0.5,-1.14,-1.43,-1.43,-1.47,0.141,0.14,-0.009,1.2,1.3,1.7,-0.9033333333333339,-0.34666666666666685,-1.3833333333333335,0.1313333333333334,0.9666666666666671,-0.79
2000-06-01,-0.79,-0.59,-0.91,-0.022,-0.2,-0.86,-0.87,-0.98,-0.37,-0.17,-0.5,-1.29,-1.43,-1.43,0.113,0.141,0.14,0.4,1.2,1.3,-0.8400000000000006,-0.37666666666666676,-1.2100000000000002,0.0773333333333334,0.46666666666666706,-0.67
2000-07-01,-0.67,-0.62,-0.73,0.077,-0.2,-0.79,-0.86,-0.87,-0.59,-0.37,-0.17,-0.91,-1.29,-1.43,-0.022,0.113,0.141,-0.2,0.4,1.2,-0.7733333333333339,-0.5266666666666668,-0.9766666666666667,0.05600000000000008,4.440892098500626e-16,-0.49
2000-08-01,-0.49,-0.48,-0.62,0.131,0.7,-0.67,-0.79,-0.86,-0.62,-0.59,-0.37,-0.73,-0.91,-1.29,0.077,-0.022,0.113,-0.2,-0.2,0.4,-0.6500000000000007,-0.5633333333333335,-0.7533333333333333,0.062000000000000076,0.10000000000000042,-0.52
2000-09-01,-0.52,-0.32,-0.49,-0.096,0.9,-0.49,-0.67,-0.79,-0.48,-0.62,-0.59,-0.62,-0.73,-0.91,0.131,0.077,-0.022,0.7,-0.2,-0.2,-0.5600000000000006,-0.47333333333333344,-0.6133333333333333,0.037333333333333406,0.46666666666666706,-0.7
2000-10-01,-0.7,-0.5,-0.65,-0.142,1.1,-0.52,-0.49,-0.67,-0.32,-0.48,-0.62,-0.49,-0.62,-0.73,-0.096,0.131,0.077,0.9,0.7,-0.2,-0.5700000000000006,-0.4333333333333334,-0.5866666666666666,-0.03566666666666659,0.9000000000000004,-0.79
2000-11-01,-0.79,-0.7,-0.77,-0.306,1.8,-0.7,-0.52,-0.49,-0.5,-0.32,-0.48,-0.65,-0.49,-0.62,-0.142,-0.096,0.131,1.1,0.9,0.7,-0.6700000000000005,-0.5066666666666668,-0.6366666666666667,-0.18133333333333326,1.266666666666667,-0.92
2000-12-01,-0.92,-0.66,-0.95,-0.248,0.8,-0.79,-0.7,-0.52,-0.7,-0.5,-0.32,-0.77,-0.65,-0.49,-0.306,-0.142,-0.096,1.8,1.1,0.9,-0.803333333333334,-0.6200000000000001,-0.79,-0.2319999999999999,1.2333333333333336,-0.73
2001-01-01,-0.73,-0.42,-0.89,-0.431,1.0,-0.92,-0.79,-0.7,-0.66,-0.7,-0.5,-0.95,-0.77,-0.65,-0.248,-0.306,-0.142,0.8,1.8,1.1,-0.813333333333334,-0.5933333333333334,-0.8700000000000001,-0.32833333333333325,1.2000000000000004,-0.63
2001-02-01,-0.63,-0.28,-0.82,-0.017,1.7,-0.73,-0.92,-0.79,-0.42,-0.66,-0.7,-0.89,-0.95,-0.77,-0.431,-0.248,-0.306,1.0,0.8,1.8,-0.7600000000000007,-0.4533333333333334,-0.8866666666666667,-0.23199999999999996,1.166666666666667,-0.48
2001-03-01,-0.48,-0.01,-0.71,-0.01,0.9,-0.63,-0.73,-0.92,-0.28,-0.42,-0.66,-0.82,-0.89,-0.95,-0.017,-0.431,-0.248,1.7,1.0,0.8,-0.6133333333333338,-0.23666666666666678,-0.8066666666666666,-0.1526666666666666,1.2000000000000004,-0.49
2001-04-01,-0.49,-0.12,-0.59,0.136,0.2,-0.48,-0.63,-0.73,-0.01,-0.28,-0.42,-0.71,-0.82,-0.89,-0.01,-0.017,-0.431,0.9,1.7,1.0,-0.533333333333334,-0.1366666666666668,-0.7066666666666667,0.03633333333333341,0.9333333333333337,-0.34
2001-05-01,-0.34,-0.14,-0.39,0.137,-0.5,-0.49,-0.48,-0.63,-0.12,-0.01,-0.28,-0.59,-0.71,-0.82,0.136,-0.01,-0.017,0.2,0.9,1.7,-0.43666666666666726,-0.09000000000000012,-0.5633333333333334,0.08766666666666674,0.2000000000000004,-0.19
2001-06-01,-0.19,-0.28,-0.17,0.127,0.3,-0.34,-0.49,-0.48,-0.14,-0.12,-0.01,-0.39,-0.59,-0.71,0.137,0.136,-0.01,-0.5,0.2,0.9,-0.3400000000000006,-0.18000000000000013,-0.3833333333333333,0.13333333333333341,3.7007434154171886e-16,-0.04
2001-07-01,-0.04,-0.27,0.09,-0.14,-0.2,-0.19,-0.34,-0.49,-0.28,-0.14,-0.12,-0.17,-0.39,-0.59,0.127,0.137,0.136,0.3,-0.5,0.2,-0.1900000000000006,-0.23000000000000012,-0.15666666666666668,0.04133333333333341,-0.13333333333333297,-0.05
2001-08-01,-0.05,-0.22,0.05,-0.301,-0.4,-0.04,-0.19,-0.34,-0.27,-0.28,-0.14,0.09,-0.17,-0.39,-0.14,0.127,0.137,-0.2,0.3,-0.5,-0.09333333333333393,-0.25666666666666677,-0.010000000000000004,-0.10466666666666659,-0.09999999999999964,-0.2
2001-09-01,-0.2,-0.59,0.21,-0.223,0.2,-0.05,-0.04,-0.19,-0.22,-0.27,-0.28,0.05,0.09,-0.17,-0.301,-0.14,0.127,-0.4,-0.2,0.3,-0.09666666666666728,-0.3600000000000001,0.11666666666666665,-0.22133333333333327,-0.133333333333333,-0.14
2001-10-01,-0.14,-0.43,0.19,-0.451,-0.0,-0.2,-0.05,-0.04,-0.59,-0.22,-0.27,0.21,0.05,0.09,-0.223,-0.301,-0.14,0.2,-0.4,-0.2,-0.1300000000000006,-0.4133333333333334,0.15,-0.3249999999999999,-0.0666666666666663,-0.37
2001-11-01,-0.37,-0.68,0.08,-0.245,0.7,-0.14,-0.2,-0.05,-0.43,-0.59,-0.22,0.19,0.21,0.05,-0.451,-0.223,-0.301,-0.0,0.2,-0.4,-0.23666666666666725,-0.5666666666666668,0.16,-0.30633333333333324,0.3000000000000003,-0.41
2001-12-01,-0.41,-0.62,0.12,-0.051,-0.8,-0.37,-0.14,-0.2,-0.68,-0.43,-0.59,0.08,0.19,0.21,-0.245,-0.451,-0.223,0.7,-0.0,0.2,-0.30666666666666725,-0.5766666666666668,0.12999999999999998,-0.24899999999999992,-0.03333333333333299,-0.15
2002-01-01,-0.15,-0.49,0.4,-0.142,0.4,-0.41,-0.37,-0.14,-0.62,-0.68,-0.43,0.12,0.08,0.19,-0.051,-0.245,-0.451,-0.8,0.7,-0.0,-0.31000000000000055,-0.5966666666666668,0.19999999999999998,-0.1459999999999999,0.10000000000000032,-0.04
2002-02-01,-0.04,-0.24,0.46,-0.098,1.1,-0.15,-0.41,-0.37,-0.49,-0.62,-0.68,0.4,0.12,0.08,-0.142,-0.051,-0.245,0.4,-0.8,0.7,-0.2000000000000006,-0.4500000000000002,0.32666666666666666,-0.09699999999999992,0.2333333333333337,0.01
2002-03-01,0.01,0.14,0.25,0.008,-0.2,-0.04,-0.15,-0.41,-0.24,-0.49,-0.62,0.46,0.4,0.12,-0.098,-0.142,-0.051,1.1,0.4,-0.8,-0.06000000000000059,-0.1966666666666668,0.37000000000000005,-0.07733333333333325,0.43333333333333374,0.02
2002-04-01,0.02,0.0,0.41,-0.352,-0.1,0.01,-0.04,-0.15,0.14,-0.24,-0.49,0.25,0.46,0.4,0.008,-0.098,-0.142,-0.2,1.1,0.4,-0.003333333333333926,-0.03333333333333347,0.3733333333333333,-0.14733333333333323,0.266666666666667,0.31
2002-05-01,0.31,0.26,0.6,-0.329,-0.8,0.02,0.01,-0.04,0.0,0.14,-0.24,0.41,0.25,0.46,-0.352,0.008,-0.098,-0.1,-0.2,1.1,0.11333333333333273,0.1333333333333332,0.41999999999999993,-0.22433333333333327,-0.3666666666666664,0.72
2002-06-01,0.72,0.57,0.64,-0.19,-0.2,0.31,0.02,0.01,0.26,0.0,0.14,0.6,0.41,0.25,-0.329,-0.352,0.008,-0.8,-0.1,-0.2,0.34999999999999937,0.2766666666666665,0.5499999999999999,-0.2903333333333333,-0.3666666666666664,0.74
2002-07-01,0.74,0.39,0.63,-0.26,-0.5,0.72,0.31,0.02,0.57,0.26,0.0,0.64,0.6,0.41,-0.19,-0.329,-0.352,-0.2,-0.8,-0.1,0.5899999999999994,0.4066666666666665,0.6233333333333334,-0.25966666666666655,-0.4999999999999997,0.87
2002-08-01,0.87,0.51,0.64,-0.208,-1.0,0.74,0.72,0.31,0.39,0.57,0.26,0.63,0.64,0.6,-0.26,-0.19,-0.329,-0.5,-0.2,-0.8,0.7766666666666661,0.4899999999999998,0.6366666666666666,-0.21933333333333324,-0.5666666666666663,1.09
2002-09-01,1.09,0.86,0.61,0.286,-0.6,0.87,0.74,0.72,0.51,0.39,0.57,0.64,0.63,0.64,-0.208,-0.26,-0.19,-1.0,-0.5,-0.2,0.8999999999999995,0.5866666666666666,0.6266666666666666,-0.06066666666666659,-0.6999999999999997,1.25
2002-10-01,1.25,0.99,0.65,0.405,-0.4,1.09,0.87,0.74,0.86,0.51,0.39,0.61,0.64,0.63,0.286,-0.208,-0.26,-0.6,-1.0,-0.5,1.0699999999999994,0.7866666666666665,0.6333333333333333,0.1610000000000001,-0.6666666666666664,1.47
2002-11-01,1.47,1.3,0.85,0.096,-0.5,1.25,1.09,0.87,0.99,0.86,0.51,0.65,0.61,0.64,0.405,0.286,-0.208,-0.4,-0.6,-1.0,1.2699999999999994,1.0499999999999998,0.7033333333333333,0.2623333333333334,-0.4999999999999997,1.37
2002-12-01,1.37,1.21,0.84,-0.158,-1.1,1.47,1.25,1.09,1.3,0.99,0.86,0.85,0.65,0.61,0.096,0.405,0.286,-0.5,-0.4,-0.6,1.3633333333333326,1.1666666666666665,0.7799999999999999,0.11433333333333341,-0.6666666666666664,0.6
2003-01-01,0.6,0.57,0.57,-0.239,-0.2,1.37,1.47,1.25,1.21,1.3,0.99,0.84,0.85,0.65,-0.158,0.096,0.405,-1.1,-0.5,-0.4,1.146666666666666,1.0266666666666666,0.7533333333333333,-0.10033333333333326,-0.5999999999999998,0.64
2003-02-01,0.64,0.44,0.69,0.017,-0.7,0.6,1.37,1.47,0.57,1.21,1.3,0.57,0.84,0.85,-0.239,-0.158,0.096,-0.2,-1.1,-0.5,0.8699999999999996,0.7399999999999998,0.6999999999999998,-0.1266666666666666,-0.6666666666666663,0.36
2003-03-01,0.36,0.19,0.6,-0.039,-0.3,0.64,0.6,1.37,0.44,0.57,1.21,0.69,0.57,0.84,0.017,-0.239,-0.158,-0.7,-0.2,-1.1,0.5333333333333328,0.39999999999999986,0.62,-0.08699999999999992,-0.39999999999999963,-0.14
2003-04-01,-0.14,-0.44,0.33,-0.099,-0.1,0.36,0.64,0.6,0.19,0.44,0.57,0.6,0.69,0.57,-0.039,0.017,-0.239,-0.3,-0.7,-0.2,0.28666666666666607,0.06333333333333319,0.5399999999999999,-0.040333333333333256,-0.36666666666666625,-0.61
2003-05-01,-0.61,-0.96,-0.05,-0.164,-0.3,-0.14,0.36,0.64,-0.44,0.19,0.44,0.33,0.6,0.69,-0.099,-0.039,0.017,-0.1,-0.3,-0.7,-0.1300000000000006,-0.4033333333333335,0.2933333333333333,-0.10066666666666661,-0.23333333333333295,-0.29
2003-06-01,-0.29,-0.59,0.1,0.139,-0.6,-0.61,-0.14,0.36,-0.96,-0.44,0.19,-0.05,0.33,0.6,-0.164,-0.099,-0.039,-0.3,-0.1,-0.3,-0.3466666666666673,-0.6633333333333334,0.12666666666666662,-0.04133333333333325,-0.333333333333333,0.21
2003-07-01,0.21,0.12,0.19,0.131,0.3,-0.29,-0.61,-0.14,-0.59,-0.96,-0.44,0.1,-0.05,0.33,0.139,-0.164,-0.099,-0.6,-0.3,-0.1,-0.23000000000000057,-0.4766666666666668,0.07999999999999996,0.03533333333333341,-0.1999999999999996,0.26
2003-08-01,0.26,0.26,0.19,0.108,0.1,0.21,-0.29,-0.61,0.12,-0.59,-0.96,0.19,0.1,-0.05,0.131,0.139,-0.164,0.3,-0.6,-0.3,0.05999999999999942,-0.07000000000000013,0.15999999999999995,0.12600000000000008,-0.06666666666666625,0.27
2003-09-01,0.27,0.15,0.18,-0.061,-0.1,0.26,0.21,-0.29,0.26,0.12,-0.59,0.19,0.19,0.1,0.108,0.131,0.139,0.1,0.3,-0.6,0.24666666666666606,0.17666666666666653,0.18666666666666662,0.059333333333333405,0.10000000000000042,0.42
2003-10-01,0.42,0.4,0.36,-0.243,0.0,0.27,0.26,0.21,0.15,0.26,0.12,0.18,0.19,0.19,-0.061,0.108,0.131,-0.1,0.1,0.3,0.3166666666666661,0.26999999999999985,0.2433333333333333,-0.06533333333333326,4.163336342344337e-16,0.33
2003-11-01,0.33,0.64,0.37,-0.159,-0.3,0.42,0.27,0.26,0.4,0.15,0.26,0.36,0.18,0.19,-0.243,-0.061,0.108,0.0,-0.1,0.1,0.3399999999999994,0.3966666666666665,0.3033333333333333,-0.15433333333333324,-0.13333333333333292,0.43
2003-12-01,0.43,0.77,0.43,0.189,1.1,0.33,0.42,0.27,0.64,0.4,0.15,0.37,0.36,0.18,-0.159,-0.243,-0.061,-0.3,0.0,-0.1,0.3933333333333328,0.6033333333333332,0.38666666666666666,-0.07099999999999992,0.2666666666666671,0.27
2004-01-01,0.27,0.42,0.43,0.044,-1.3,0.43,0.33,0.42,0.77,0.64,0.4,0.43,0.37,0.36,0.189,-0.159,-0.243,1.1,-0.3,0.0,0.3433333333333328,0.6099999999999999,0.41,0.02466666666666674,-0.1666666666666662,0.23
2004-02-01,0.23,0.3,0.38,0.114,1.2,0.27,0.43,0.33,0.42,0.77,0.64,0.43,0.43,0.37,0.044,0.189,-0.159,-1.3,1.1,-0.3,0.30999999999999944,0.4966666666666664,0.4133333333333333,0.11566666666666674,0.33333333333333376,0.12
2004-03-01,0.12,0.13,0.1,0.077,0.4,0.23,0.27,0.43,0.3,0.42,0.77,0.38,0.43,0.43,0.114,0.044,0.189,1.2,-1.3,1.1,0.2066666666666661,0.28333333333333316,0.3033333333333333,0.07833333333333341,0.10000000000000035,0.07
2004-04-01,0.07,-0.07,0.09,-0.08,-0.9,0.12,0.23,0.27,0.13,0.3,0.42,0.1,0.38,0.43,0.077,0.114,0.044,0.4,1.2,-1.3,0.13999999999999943,0.11999999999999984,0.18999999999999995,0.037000000000000074,0.23333333333333364,0.06
2004-05-01,0.06,-0.45,0.11,-0.565,1.0,0.07,0.12,0.23,-0.07,0.13,0.3,0.09,0.1,0.38,-0.08,0.077,0.114,-0.9,0.4,1.2,0.08333333333333276,-0.13000000000000014,0.09999999999999996,-0.18933333333333324,0.16666666666666707,0.13
2004-06-01,0.13,-0.26,0.22,-0.384,-0.8,0.06,0.07,0.12,-0.45,-0.07,0.13,0.11,0.09,0.1,-0.565,-0.08,0.077,1.0,-0.9,0.4,0.0866666666666661,-0.2600000000000002,0.13999999999999999,-0.3429999999999999,-0.23333333333333295,0.49
